mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_bootstrap	param_fit_intercept	param_gamma	param_kernel	param_l1_ratio	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_p	param_penalty	param_solver	param_tol	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
33.55519595146179	3162.203149318695	0.7706009788975368	0.7706009788975368	0.7706009788975368	KNeighbors													10	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 10}	1	1	1	0.4363490792634107	0.4363490792634107	0.4363490792634107	0.8185096153846154	0.8185096153846154	0.8185096153846154	0.8483754512635379	0.8483754512635379	0.8483754512635379	0.8826838087585376	0.8826838087585376	0.8826838087585376	0.8681141938078005	0.8681141938078005	0.8681141938078005	7.732240619617259	272.6324582360094	0.1687284575429085	0.1687284575429085	0.1687284575429085
27.946055555343627	3170.3602622509	0.7685148038193051	0.7685148038193051	0.7685148038193051	KNeighbors													10	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 10}	5	5	5	0.41633306645316254	0.41633306645316254	0.41633306645316254	0.8145032051282052	0.8145032051282052	0.8145032051282052	0.8515844364219816	0.8515844364219816	0.8515844364219816	0.8899156287665729	0.8899156287665729	0.8899156287665729	0.8713309207880982	0.8713309207880982	0.8713309207880982	10.194537167519558	283.64192255046623	0.17809236270259782	0.17809236270259782	0.17809236270259782
28.800876092910766	3274.6721982479094	0.5401588702559577	0.5401588702559577	0.5401588702559577	KNeighbors													25	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 25}	21	21	21	0.4959967974379504	0.4959967974379504	0.4959967974379504	0.6165865384615384	0.6165865384615384	0.6165865384615384	0.5310870437224228	0.5310870437224228	0.5310870437224228	0.5271193250301326	0.5271193250301326	0.5271193250301326	0.5299557700040209	0.5299557700040209	0.5299557700040209	10.902604823207463	102.78532829106224	0.040397115386730964	0.040397115386730964	0.040397115386730964
30.254515075683592	3262.2110362052917	0.539837920243922	0.539837920243922	0.539837920243922	KNeighbors													25	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 25}	22	22	22	0.4919935948759007	0.4919935948759007	0.4919935948759007	0.6169871794871795	0.6169871794871795	0.6169871794871795	0.5318892900120337	0.5318892900120337	0.5318892900120337	0.527922860586581	0.527922860586581	0.527922860586581	0.5303578608765581	0.5303578608765581	0.5303578608765581	0.23269072597336604	121.99479339642117	0.04134921911487809	0.04134921911487809	0.04134921911487809
35.17168164253235	3222.0078810214995	0.7686752788253229	0.7686752788253229	0.7686752788253229	KNeighbors													25	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 25}	4	4	4	0.4771817453963171	0.4771817453963171	0.4771817453963171	0.8149038461538461	0.8149038461538461	0.8149038461538461	0.8383473726434015	0.8383473726434015	0.8383473726434015	0.8633989554037766	0.8633989554037766	0.8633989554037766	0.850422195416164	0.850422195416164	0.850422195416164	11.098321147903508	244.57033812383295	0.1468160025238238	0.1468160025238238	0.1468160025238238
33.50972690582275	3181.642434120178	0.767792666292225	0.767792666292225	0.767792666292225	KNeighbors													25	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 25}	6	6	6	0.4679743795036029	0.4679743795036029	0.4679743795036029	0.8141025641025641	0.8141025641025641	0.8141025641025641	0.8407541115122342	0.8407541115122342	0.8407541115122342	0.8650060265166734	0.8650060265166734	0.8650060265166734	0.8520305589063129	0.8520305589063129	0.8520305589063129	7.974469966762338	238.8770769663299	0.1510459357022091	0.1510459357022091	0.1510459357022091
29.35218710899353	3284.173883676529	0.5199390194977133	0.5199390194977133	0.5199390194977133	KNeighbors													50	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 50}	24	24	24	0.5240192153722978	0.5240192153722978	0.5240192153722978	0.5981570512820513	0.5981570512820513	0.5981570512820513	0.49659045326915363	0.49659045326915363	0.49659045326915363	0.4881478505423865	0.4881478505423865	0.4881478505423865	0.4925613188580619	0.4925613188580619	0.4925613188580619	5.880968756056971	114.16837933289027	0.041098433355928186	0.041098433355928186	0.041098433355928186
30.177460765838624	3256.546039533615	0.5200192570007222	0.5200192570007222	0.5200192570007222	KNeighbors													50	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 50}	23	23	23	0.5212169735788631	0.5212169735788631	0.5212169735788631	0.5985576923076923	0.5985576923076923	0.5985576923076923	0.4969915764139591	0.4969915764139591	0.4969915764139591	0.4897549216552832	0.4897549216552832	0.4897549216552832	0.49336550060313633	0.49336550060313633	0.49336550060313633	0.6603291001888306	99.73795841487049	0.04082139192517367	0.04082139192517367	0.04082139192517367
29.43803768157959	3194.304078054428	0.760972478536468	0.760972478536468	0.760972478536468	KNeighbors													50	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 50}	8	8	8	0.5028022417934348	0.5028022417934348	0.5028022417934348	0.8129006410256411	0.8129006410256411	0.8129006410256411	0.8210990774167669	0.8210990774167669	0.8210990774167669	0.8384893531538771	0.8384893531538771	0.8384893531538771	0.8303176517893044	0.8303176517893044	0.8303176517893044	8.565799797037672	179.51967024408964	0.12954567050442492	0.12954567050442492	0.12954567050442492
29.352053499221803	3229.4409886360168	0.760972478536468	0.760972478536468	0.760972478536468	KNeighbors													50	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 50}	8	8	8	0.4983987189751801	0.4983987189751801	0.4983987189751801	0.8125	0.8125	0.8125	0.8235058162855997	0.8235058162855997	0.8235058162855997	0.8396946564885496	0.8396946564885496	0.8396946564885496	0.8315239244069159	0.8315239244069159	0.8315239244069159	1.2541135999536235	201.901675286378	0.13177150686363895	0.13177150686363895	0.13177150686363895
30.176399421691894	3303.942381954193	0.49097328091149806	0.49097328091149806	0.49097328091149806	KNeighbors													100	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 100}	25	25	25	0.5472377902321858	0.5472377902321858	0.5472377902321858	0.5733173076923077	0.5733173076923077	0.5733173076923077	0.4548736462093863	0.4548736462093863	0.4548736462093863	0.43350743270389713	0.43350743270389713	0.43350743270389713	0.4455166867712103	0.4455166867712103	0.4455166867712103	0.5379439428489478	32.50614290244315	0.05766272203150378	0.05766272203150378	0.05766272203150378
30.05513753890991	3329.0863495349886	0.49097328091149806	0.49097328091149806	0.49097328091149806	KNeighbors													100	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 100}	25	25	25	0.544035228182546	0.544035228182546	0.544035228182546	0.5737179487179487	0.5737179487179487	0.5737179487179487	0.45607701564380265	0.45607701564380265	0.45607701564380265	0.4347127360385697	0.4347127360385697	0.4347127360385697	0.4459187776437475	0.4459187776437475	0.4459187776437475	0.9594872029957363	52.63679097565345	0.05671271295317619	0.05671271295317619	0.05671271295317619
28.808623456954955	3271.3387166976927	0.7445237904196421	0.7445237904196421	0.7445237904196421	KNeighbors													100	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 100}	12	12	12	0.5148118494795837	0.5148118494795837	0.5148118494795837	0.796875	0.796875	0.796875	0.8002406738868832	0.8002406738868832	0.8002406738868832	0.8087585375652873	0.8087585375652873	0.8087585375652873	0.8025733815842381	0.8025733815842381	0.8025733815842381	1.6512385969728038	134.90106015378072	0.11507691063655154	0.11507691063655154	0.11507691063655154
27.49514422416687	3226.309746932983	0.7451656904437134	0.7451656904437134	0.7451656904437134	KNeighbors													100	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 100}	11	11	11	0.5132105684547638	0.5132105684547638	0.5132105684547638	0.7972756410256411	0.7972756410256411	0.7972756410256411	0.8010429201764941	0.8010429201764941	0.8010429201764941	0.8107673764564082	0.8107673764564082	0.8107673764564082	0.8041817450743868	0.8041817450743868	0.8041817450743868	2.0475540531342	122.59141522350765	0.11621883735481327	0.11621883735481327	0.11621883735481327
27.986970520019533	3285.5351415634154	0.4782155179330819	0.4782155179330819	0.4782155179330819	KNeighbors													200	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 200}	28	28	28	0.5796637309847879	0.5796637309847879	0.5796637309847879	0.5661057692307693	0.5661057692307693	0.5661057692307693	0.439630966706779	0.439630966706779	0.439630966706779	0.3828846926476497	0.3828846926476497	0.3828846926476497	0.4221954161640531	0.4221954161640531	0.4221954161640531	1.4883189918863984	17.20371238415709	0.07967975604095115	0.07967975604095115	0.07967975604095115
29.964015626907347	2795.880242729187	0.47845623044210867	0.47845623044210867	0.47845623044210867	KNeighbors													200	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 200}	27	27	27	0.5792634107285829	0.5792634107285829	0.5792634107285829	0.5649038461538461	0.5649038461538461	0.5649038461538461	0.44003208985158443	0.44003208985158443	0.44003208985158443	0.3844917637605464	0.3844917637605464	0.3844917637605464	0.42299959790912744	0.42299959790912744	0.42299959790912744	0.3345329046011631	562.8648922946668	0.0787771998019943	0.0787771998019943	0.0787771998019943
29.927280330657958	1955.251978445053	0.7231806146192731	0.7231806146192731	0.7231806146192731	KNeighbors													200	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 200}	14	14	14	0.5408326661329064	0.5408326661329064	0.5408326661329064	0.7704326923076923	0.7704326923076923	0.7704326923076923	0.7677496991576414	0.7677496991576414	0.7677496991576414	0.7725994375251105	0.7725994375251105	0.7725994375251105	0.7647768395657418	0.7647768395657418	0.7647768395657418	0.4921030158076902	85.31186551214479	0.09133497378658359	0.09133497378658359	0.09133497378658359
30.128572130203246	1753.8315599918365	0.7235818021343176	0.7235818021343176	0.7235818021343176	KNeighbors													200	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 200}	13	13	13	0.5380304243394716	0.5380304243394716	0.5380304243394716	0.7712339743589743	0.7712339743589743	0.7712339743589743	0.7677496991576414	0.7677496991576414	0.7677496991576414	0.7746082764162314	0.7746082764162314	0.7746082764162314	0.7667872939284278	0.7667872939284278	0.7667872939284278	0.2528582624307396	73.46201718743465	0.09294224684692856	0.09294224684692856	0.09294224684692856
4919.067198610306	0.9011189937591553	0.8550910695659151	0.8550910695659151	0.8550910695659151	LogisticRegression	70		True			0.25					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 70}	21	21	21	0.47037630104083267	0.47037630104083267	0.47037630104083267	0.9535256410256411	0.9535256410256411	0.9535256410256411	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	34.485405772092406	0.060082886416807126	0.19268880691442059	0.19268880691442059	0.19268880691442059
24.38115119934082	1.0538682460784912	0.7321672149562706	0.7321672149562706	0.7321672149562706	LogisticRegression	50		True			0.0					multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': True, 'C': 50}	49	49	49	0.5532425940752602	0.5532425940752602	0.5532425940752602	0.7752403846153846	0.7752403846153846	0.7752403846153846	0.7681508223024468	0.7681508223024468	0.7681508223024468	0.7709923664122137	0.7709923664122137	0.7709923664122137	0.7937273823884198	0.7937273823884198	0.7937273823884198	0.8758276223285322	0.0627541022139814	0.09002509365853005	0.09002509365853005	0.09002509365853005
228.93494386672972	0.8356077671051025	0.8130466179892482	0.8130466179892482	0.8130466179892482	LogisticRegression	1000		False			0.75					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1000}	42	42	42	0.47037630104083267	0.47037630104083267	0.47037630104083267	0.9310897435897436	0.9310897435897436	0.9310897435897436	0.8864821500200561	0.8864821500200561	0.8864821500200561	0.8907191643230213	0.8907191643230213	0.8907191643230213	0.8874145556895858	0.8874145556895858	0.8874145556895858	6.861725247137089	0.05205081179457577	0.17237554214318174	0.17237554214318174	0.17237554214318174
4928.071147108078	0.7623976230621338	0.8557329695899863	0.8557329695899863	0.8557329695899863	LogisticRegression	50		False			1.0					multinomial				elasticnet	saga	0.001		{'tol': 0.001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 50}	8	8	8	0.4731785428342674	0.4731785428342674	0.4731785428342674	0.953926282051282	0.953926282051282	0.953926282051282	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	71.3491116036154	0.04280881481368984	0.19160847290758232	0.19160847290758232	0.19160847290758232
43.923928546905515	0.8752105236053467	0.7275936772847629	0.7275936772847629	0.7275936772847629	LogisticRegression	20		False			0.25					multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 20}	50	50	50	0.5212169735788631	0.5212169735788631	0.5212169735788631	0.7788461538461539	0.7788461538461539	0.7788461538461539	0.7673485760128359	0.7673485760128359	0.7673485760128359	0.7770188830855765	0.7770188830855765	0.7770188830855765	0.794129473260957	0.794129473260957	0.794129473260957	1.000846364374957	0.04157075182937501	0.10368327570066208	0.10368327570066208	0.10368327570066208
2225.594892072678	0.7600992679595947	0.8554120195779508	0.8554120195779508	0.8554120195779508	LogisticRegression	700		False			0.0					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 700}	13	13	13	0.47157726180944753	0.47157726180944753	0.47157726180944753	0.953926282051282	0.953926282051282	0.953926282051282	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	10.315279845295708	0.010244778777155584	0.19224926399852024	0.19224926399852024	0.19224926399852024
4815.519603204727	0.8078341007232666	0.8554922570809597	0.8554922570809597	0.8554922570809597	LogisticRegression	500		True			0.75					multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 500}	12	12	12	0.47157726180944753	0.47157726180944753	0.47157726180944753	0.9543269230769231	0.9543269230769231	0.9543269230769231	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	86.54936564961606	0.02255336382696553	0.19229044254256267	0.19229044254256267	0.19229044254256267
228.68198928833007	0.687247896194458	0.813207092995266	0.813207092995266	0.813207092995266	LogisticRegression	100		False			0.5					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 100}	40	40	40	0.4691753402722178	0.4691753402722178	0.4691753402722178	0.9314903846153846	0.9314903846153846	0.9314903846153846	0.887284396309667	0.887284396309667	0.887284396309667	0.8911209321012454	0.8911209321012454	0.8911209321012454	0.887816646562123	0.887816646562123	0.887816646562123	3.342242586519569	0.024559268738152416	0.1730482508349232	0.1730482508349232	0.1730482508349232
43.3536777973175	0.8681074142456054	0.7374628901548583	0.7374628901548583	0.7374628901548583	LogisticRegression	2000		True			0.25					multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 2000}	47	47	47	0.5956765412329864	0.5956765412329864	0.5956765412329864	0.764823717948718	0.764823717948718	0.764823717948718	0.770958684316085	0.770958684316085	0.770958684316085	0.7681799919646445	0.7681799919646445	0.7681799919646445	0.7880981101728991	0.7880981101728991	0.7880981101728991	1.2543968966086496	0.03455245784845919	0.0714409520050488	0.0714409520050488	0.0714409520050488
43.71551203727722	0.8550899505615235	0.7341731525314932	0.7341731525314932	0.7341731525314932	LogisticRegression	1		True			1.0					multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 1}	48	48	48	0.5648518815052042	0.5648518815052042	0.5648518815052042	0.7860576923076923	0.7860576923076923	0.7860576923076923	0.7617328519855595	0.7617328519855595	0.7617328519855595	0.7705905986339896	0.7705905986339896	0.7705905986339896	0.7880981101728991	0.7880981101728991	0.7880981101728991	0.7646920132760721	0.03839313483865576	0.08533794296779988	0.08533794296779988	0.08533794296779988
226.22261095046997	0.8607565879821777	0.8213913183021745	0.8213913183021745	0.8213913183021745	LogisticRegression	100		True			0.75					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 100}	35	35	35	0.5116092874299439	0.5116092874299439	0.5116092874299439	0.9314903846153846	0.9314903846153846	0.9314903846153846	0.8876855194544725	0.8876855194544725	0.8876855194544725	0.8899156287665729	0.8899156287665729	0.8899156287665729	0.8870124648170487	0.8870124648170487	0.8870124648170487	5.0226744075979965	0.036608517743531695	0.1560077123214705	0.1560077123214705	0.1560077123214705
4825.363966560364	0.6431113719940186	0.8553317820749419	0.8553317820749419	0.8553317820749419	LogisticRegression	700		False			0.5					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 700}	16	16	16	0.4711769415532426	0.4711769415532426	0.4711769415532426	0.9543269230769231	0.9543269230769231	0.9543269230769231	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9461198230800161	0.9461198230800161	0.9461198230800161	101.26387620604277	0.0076328501424466465	0.19241271709763533	0.19241271709763533	0.19241271709763533
4857.594582080841	0.6334271907806397	0.855171307068924	0.855171307068924	0.855171307068924	LogisticRegression	2000		False			1.0					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 2000}	20	20	20	0.47037630104083267	0.47037630104083267	0.47037630104083267	0.953926282051282	0.953926282051282	0.953926282051282	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	80.222328950442	0.009067546864184577	0.19272985836898449	0.19272985836898449	0.19272985836898449
4879.898152780533	0.825360107421875	0.8554120195779508	0.8554120195779508	0.8554120195779508	LogisticRegression	70		True			0.25					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 70}	13	13	13	0.47157726180944753	0.47157726180944753	0.47157726180944753	0.953926282051282	0.953926282051282	0.953926282051282	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	88.07361089340877	0.034746636070616024	0.19224926399852024	0.19224926399852024	0.19224926399852024
4843.816493892669	0.6380981922149658	0.8544491695418439	0.8544491695418439	0.8544491695418439	LogisticRegression	500		False			0.25					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 500}	32	32	32	0.46717373899119297	0.46717373899119297	0.46717373899119297	0.9535256410256411	0.9535256410256411	0.9535256410256411	0.9458483754512635	0.9458483754512635	0.9458483754512635	0.9602249899558055	0.9602249899558055	0.9602249899558055	0.9465219139525533	0.9465219139525533	0.9465219139525533	66.99639095850787	0.03348018360767779	0.1939704019624446	0.1939704019624446	0.1939704019624446
42.86942090988159	0.7957983493804932	0.7451656904437134	0.7451656904437134	0.7451656904437134	LogisticRegression	1		True			0.5					multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': True, 'C': 1}	45	45	45	0.5828662930344275	0.5828662930344275	0.5828662930344275	0.7920673076923077	0.7920673076923077	0.7920673076923077	0.7725631768953068	0.7725631768953068	0.7725631768953068	0.7794294897549217	0.7794294897549217	0.7794294897549217	0.7993566546039405	0.7993566546039405	0.7993566546039405	0.6101959114388144	0.008989611835264793	0.08179735980640614	0.08179735980640614	0.08179735980640614
