mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_activation	param_bootstrap	param_fit_intercept	param_gamma	param_hidden_layer_sizes	param_kernel	param_l1_ratio	param_learning_rate	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_p	param_penalty	param_solver	param_tol	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
0.07747950553894042	3.215155601501465	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																25	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 25}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.008837320327171968	0.04162798374667655	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.05721049308776856	3.2095534324646	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																25	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 25}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.0016347612023311555	0.027930395024695007	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.05845379829406738	3.5576401710510255	0.21119446047316792	0.21119446047316792	0.21119446047316792	KNeighbors																25	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 25}	9	9	9	0.22	0.22	0.22	0.20689655172413793	0.20689655172413793	0.20689655172413793	0.2132564841498559	0.2132564841498559	0.2132564841498559	0.20930232558139536	0.20930232558139536	0.20930232558139536	0.2063953488372093	0.2063953488372093	0.2063953488372093	0.0033349058803911432	0.01979489468478673	0.0050500225585606295	0.0050500225585606295	0.0050500225585606295
0.07949872016906738	3.515862512588501	0.2129255626081939	0.2129255626081939	0.2129255626081939	KNeighbors																25	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 25}	8	8	8	0.22	0.22	0.22	0.20689655172413793	0.20689655172413793	0.20689655172413793	0.21902017291066284	0.21902017291066284	0.21902017291066284	0.21220930232558138	0.21220930232558138	0.21220930232558138	0.2063953488372093	0.2063953488372093	0.2063953488372093	0.016592960391090424	0.04860664661600187	0.005780216779741981	0.005780216779741981	0.005780216779741981
0.06568775177001954	3.270823335647583	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																50	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 50}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.012126013396823261	0.025332765215736523	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.06661105155944824	3.228248882293701	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																50	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 50}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.00818226916404744	0.01691763106907956	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.05703659057617187	3.5703089237213135	0.20427005193306405	0.20427005193306405	0.20427005193306405	KNeighbors																50	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 50}	13	13	13	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20689655172413793	0.20689655172413793	0.20689655172413793	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.2063953488372093	0.2063953488372093	0.2063953488372093	0.0019857148741862425	0.03747935923453949	0.002024626317573879	0.002024626317573879	0.002024626317573879
0.059037208557128906	3.5511487483978272	0.20427005193306405	0.20427005193306405	0.20427005193306405	KNeighbors																50	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 50}	13	13	13	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20689655172413793	0.20689655172413793	0.20689655172413793	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.2063953488372093	0.2063953488372093	0.2063953488372093	0.0026827468502379904	0.0358200845793088	0.002024626317573879	0.002024626317573879	0.002024626317573879
0.06583781242370605	3.2438063621520996	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																100	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 100}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.013114741493001665	0.035184254441467076	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.06731624603271484	3.225573110580444	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																100	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 100}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.014994126663797971	0.03837788824191705	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.06574020385742188	3.563552141189575	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																100	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 100}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.011259503713997818	0.059713359763363456	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.07433104515075684	3.5299987316131594	0.20369301788805538	0.20369301788805538	0.20369301788805538	KNeighbors																100	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 100}	16	16	16	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20689655172413793	0.20689655172413793	0.20689655172413793	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.021142302768223934	0.02626413925682872	0.0017294018177597885	0.0017294018177597885	0.0017294018177597885
0.05662922859191895	3.2701950073242188	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																200	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 200}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.002361669550591345	0.026640924600854737	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.059295034408569335	3.241757535934448	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																200	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 200}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.0034978454844729018	0.025308285017176406	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.058592700958251955	3.599992036819458	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																200	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 200}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.00535846592262813	0.04626358074616823	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
0.05786032676696777	3.4264689922332763	0.20311598384304674	0.20311598384304674	0.20311598384304674	KNeighbors																200	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 200}	17	17	17	0.20285714285714285	0.20285714285714285	0.20285714285714285	0.20402298850574713	0.20402298850574713	0.20402298850574713	0.2017291066282421	0.2017291066282421	0.2017291066282421	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.20348837209302326	0.003545778352983801	0.20329864221501787	0.0007867083259724342	0.0007867083259724342	0.0007867083259724342
22.133598375320435	0.009639358520507813	0.7455279861511829	0.7455279861511829	0.7455279861511829	LogisticRegression	70			True				0.25						multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 70}	24	24	24	0.7314285714285714	0.7314285714285714	0.7314285714285714	0.7471264367816092	0.7471264367816092	0.7471264367816092	0.7953890489913544	0.7953890489913544	0.7953890489913544	0.7819767441860465	0.7819767441860465	0.7819767441860465	0.6715116279069767	0.6715116279069767	0.6715116279069767	0.03836406788681864	0.0033510373858136972	0.043469932407692126	0.043469932407692126	0.043469932407692126
0.1831984043121338	0.005241537094116211	0.7362954414310444	0.7362954414310444	0.7362954414310444	LogisticRegression	50			True				0.0						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': True, 'C': 50}	46	46	46	0.7285714285714285	0.7285714285714285	0.7285714285714285	0.7327586206896551	0.7327586206896551	0.7327586206896551	0.7982708933717579	0.7982708933717579	0.7982708933717579	0.7645348837209303	0.7645348837209303	0.7645348837209303	0.6569767441860465	0.6569767441860465	0.6569767441860465	0.017391266863364653	0.0002865851857058528	0.04680585285648034	0.04680585285648034	0.04680585285648034
0.9609007358551025	0.012332534790039063	0.7466820542412003	0.7466820542412003	0.7466820542412003	LogisticRegression	1000			False				0.75						multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1000}	18	18	18	0.7228571428571429	0.7228571428571429	0.7228571428571429	0.7758620689655172	0.7758620689655172	0.7758620689655172	0.8097982708933718	0.8097982708933718	0.8097982708933718	0.7732558139534884	0.7732558139534884	0.7732558139534884	0.6511627906976745	0.6511627906976745	0.6511627906976745	0.12270615524328621	0.013635616587118858	0.05508668783121365	0.05508668783121365	0.05508668783121365
22.641049098968505	0.006203269958496094	0.7472590882862089	0.7472590882862089	0.7472590882862089	LogisticRegression	50			False				1.0						multinomial				elasticnet	saga	0.001		{'tol': 0.001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 50}	15	15	15	0.7428571428571429	0.7428571428571429	0.7428571428571429	0.7471264367816092	0.7471264367816092	0.7471264367816092	0.7809798270893372	0.7809798270893372	0.7809798270893372	0.7848837209302325	0.7848837209302325	0.7848837209302325	0.6802325581395349	0.6802325581395349	0.6802325581395349	0.20638940583807047	0.001378100920912564	0.037474883086594496	0.037474883086594496	0.037474883086594496
0.2371523857116699	0.005344200134277344	0.7414887478361223	0.7414887478361223	0.7414887478361223	LogisticRegression	20			False				0.25						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 20}	39	39	39	0.7171428571428572	0.7171428571428572	0.7171428571428572	0.735632183908046	0.735632183908046	0.735632183908046	0.8040345821325648	0.8040345821325648	0.8040345821325648	0.7877906976744186	0.7877906976744186	0.7877906976744186	0.6627906976744186	0.6627906976744186	0.6627906976744186	0.01584072762673132	0.000433451413273627	0.050644215748861104	0.050644215748861104	0.050644215748861104
16.492205286026	0.005984640121459961	0.7455279861511829	0.7455279861511829	0.7455279861511829	LogisticRegression	700			False				0.0						multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 700}	24	24	24	0.7342857142857143	0.7342857142857143	0.7342857142857143	0.7528735632183908	0.7528735632183908	0.7528735632183908	0.792507204610951	0.792507204610951	0.792507204610951	0.7761627906976745	0.7761627906976745	0.7761627906976745	0.6715116279069767	0.6715116279069767	0.6715116279069767	0.030979920376705203	0.0017763851049152437	0.04185731580493465	0.04185731580493465	0.04185731580493465
22.025692176818847	0.007828426361083985	0.7443739180611656	0.7443739180611656	0.7443739180611656	LogisticRegression	500			True				0.75						multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 500}	33	33	33	0.7285714285714285	0.7285714285714285	0.7285714285714285	0.75	0.75	0.75	0.792507204610951	0.792507204610951	0.792507204610951	0.7761627906976745	0.7761627906976745	0.7761627906976745	0.6744186046511628	0.6744186046511628	0.6744186046511628	0.07436674964111241	0.005361977313156286	0.04114225003020852	0.04114225003020852	0.04114225003020852
0.9988506317138672	0.0048942089080810545	0.7530294287362954	0.7530294287362954	0.7530294287362954	LogisticRegression	100			False				0.5						multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 100}	7	7	7	0.7428571428571429	0.7428571428571429	0.7428571428571429	0.7701149425287356	0.7701149425287356	0.7701149425287356	0.8011527377521613	0.8011527377521613	0.8011527377521613	0.7819767441860465	0.7819767441860465	0.7819767441860465	0.6686046511627907	0.6686046511627907	0.6686046511627907	0.09687209624663864	0.0001769088606161177	0.04609088270078281	0.04609088270078281	0.04609088270078281
0.2377152442932129	0.005530405044555664	0.7316791690709752	0.7316791690709752	0.7316791690709752	LogisticRegression	2000			True				0.25						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 2000}	48	48	48	0.7428571428571429	0.7428571428571429	0.7428571428571429	0.7298850574712644	0.7298850574712644	0.7298850574712644	0.7953890489913544	0.7953890489913544	0.7953890489913544	0.75	0.75	0.75	0.6395348837209303	0.6395348837209303	0.6395348837209303	0.022127017281550865	0.0007806388249702376	0.05089803628227657	0.05089803628227657	0.05089803628227657
0.2333298683166504	0.005235815048217773	0.7357184073860358	0.7357184073860358	0.7357184073860358	LogisticRegression	1			True				1.0						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 1}	47	47	47	0.7314285714285714	0.7314285714285714	0.7314285714285714	0.7413793103448276	0.7413793103448276	0.7413793103448276	0.7665706051873199	0.7665706051873199	0.7665706051873199	0.7877906976744186	0.7877906976744186	0.7877906976744186	0.6511627906976745	0.6511627906976745	0.6511627906976745	0.013481161409522104	0.00021170810522605466	0.04645625422337959	0.04645625422337959	0.04645625422337959
0.9977216720581055	0.005223751068115234	0.7530294287362954	0.7530294287362954	0.7530294287362954	LogisticRegression	100			True				0.75						multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 100}	7	7	7	0.7257142857142858	0.7257142857142858	0.7257142857142858	0.7614942528735632	0.7614942528735632	0.7614942528735632	0.8011527377521613	0.8011527377521613	0.8011527377521613	0.7965116279069767	0.7965116279069767	0.7965116279069767	0.6802325581395349	0.6802325581395349	0.6802325581395349	0.11093263869017637	0.0004009945631149408	0.04534325599890445	0.04534325599890445	0.04534325599890445
21.97352800369263	0.004916477203369141	0.7449509521061742	0.7449509521061742	0.7449509521061742	LogisticRegression	700			False				0.5						multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 700}	29	29	29	0.7314285714285714	0.7314285714285714	0.7314285714285714	0.75	0.75	0.75	0.7896253602305475	0.7896253602305475	0.7896253602305475	0.7819767441860465	0.7819767441860465	0.7819767441860465	0.6715116279069767	0.6715116279069767	0.6715116279069767	0.09748622549263113	0.0001840413781719591	0.042241809692258936	0.042241809692258936	0.042241809692258936
22.109831285476684	0.005834770202636719	0.7449509521061742	0.7449509521061742	0.7449509521061742	LogisticRegression	2000			False				1.0						multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 2000}	29	29	29	0.7314285714285714	0.7314285714285714	0.7314285714285714	0.7471264367816092	0.7471264367816092	0.7471264367816092	0.792507204610951	0.792507204610951	0.792507204610951	0.7790697674418605	0.7790697674418605	0.7790697674418605	0.6744186046511628	0.6744186046511628	0.6744186046511628	0.08944185448070265	0.0014799090140938714	0.04134359078917924	0.04134359078917924	0.04134359078917924
22.305112171173096	0.005020427703857422	0.7495672244662435	0.7495672244662435	0.7495672244662435	LogisticRegression	70			True				0.25						multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 70}	11	11	11	0.7371428571428571	0.7371428571428571	0.7371428571428571	0.7528735632183908	0.7528735632183908	0.7528735632183908	0.8011527377521613	0.8011527377521613	0.8011527377521613	0.7848837209302325	0.7848837209302325	0.7848837209302325	0.6715116279069767	0.6715116279069767	0.6715116279069767	0.1583429644249756	5.8888597521694344e-05	0.044979689698811026	0.044979689698811026	0.044979689698811026
21.996416997909545	0.0051058769226074215	0.7414887478361223	0.7414887478361223	0.7414887478361223	LogisticRegression	500			False				0.25						multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 500}	39	39	39	0.7342857142857143	0.7342857142857143	0.7342857142857143	0.7413793103448276	0.7413793103448276	0.7413793103448276	0.792507204610951	0.792507204610951	0.792507204610951	0.7703488372093024	0.7703488372093024	0.7703488372093024	0.6686046511627907	0.6686046511627907	0.6686046511627907	0.09833218265564395	0.00026423816569657476	0.04185018872069883	0.04185018872069883	0.04185018872069883
0.23496298789978026	0.005453300476074219	0.7282169648009232	0.7282169648009232	0.7282169648009232	LogisticRegression	1			True				0.5						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': True, 'C': 1}	49	49	49	0.7228571428571429	0.7228571428571429	0.7228571428571429	0.7241379310344828	0.7241379310344828	0.7241379310344828	0.8011527377521613	0.8011527377521613	0.8011527377521613	0.7267441860465116	0.7267441860465116	0.7267441860465116	0.6656976744186046	0.6656976744186046	0.6656976744186046	0.01917065395162646	0.001003257215216444	0.04301854317341942	0.04301854317341942	0.04301854317341942
