mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_activation	param_bootstrap	param_fit_intercept	param_gamma	param_hidden_layer_sizes	param_kernel	param_l1_ratio	param_learning_rate	param_max_depth	param_max_features	param_max_iter_predict	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_n_restarts_optimizer	param_p	param_penalty	param_solver	param_tol	param_warm_start	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
0.9637648582458496	3.1099295616149902	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												20			one_vs_one			10					True		{'warm_start': True, 'n_restarts_optimizer': 10, 'multi_class': 'one_vs_one', 'max_iter_predict': 20}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.015592642273889323	0.12558991993364654	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
1.0046282291412354	3.01037859916687	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												50			one_vs_one			0					True		{'warm_start': True, 'n_restarts_optimizer': 0, 'multi_class': 'one_vs_one', 'max_iter_predict': 50}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.03616443491394343	0.08757192615499444	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
0.9292582035064697	3.044212293624878	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												200			one_vs_one			1					False		{'warm_start': False, 'n_restarts_optimizer': 1, 'multi_class': 'one_vs_one', 'max_iter_predict': 200}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.02196881325556888	0.053246803227219065	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
0.9774962425231933	3.071639394760132	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												50			one_vs_one			1					False		{'warm_start': False, 'n_restarts_optimizer': 1, 'multi_class': 'one_vs_one', 'max_iter_predict': 50}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.022196980373251587	0.2073684795160702	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
0.926179838180542	3.1325573921203613	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												500			one_vs_one			0					True		{'warm_start': True, 'n_restarts_optimizer': 0, 'multi_class': 'one_vs_one', 'max_iter_predict': 500}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.051376148855148504	0.11755571839525976	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
2.4226929187774657	1.7731958389282227	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												20			one_vs_rest			2					True		{'warm_start': True, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_rest', 'max_iter_predict': 20}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.07383346722459212	0.16530506617268917	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
1.0214903831481934	2.9963526725769043	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												200			one_vs_one			5					True		{'warm_start': True, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_one', 'max_iter_predict': 200}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.047167221138809695	0.016706687211895725	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
1.0696547508239747	2.9901638507843016	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												200			one_vs_one			5					False		{'warm_start': False, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_one', 'max_iter_predict': 200}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.023668866820164655	0.08999612958354485	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
1.1854218006134034	4.895224571228027	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												20			one_vs_one			1					True		{'warm_start': True, 'n_restarts_optimizer': 1, 'multi_class': 'one_vs_one', 'max_iter_predict': 20}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.45019846179477113	1.518951160973666	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
1.7146172046661377	3.931588888168335	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												50			one_vs_one			0					False		{'warm_start': False, 'n_restarts_optimizer': 0, 'multi_class': 'one_vs_one', 'max_iter_predict': 50}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.5359864499446005	0.6262243844677468	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
1.158207607269287	3.8485860347747805	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												100			one_vs_one			2					False		{'warm_start': False, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_one', 'max_iter_predict': 100}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.17526150990488565	0.16572882540454656	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
2.879552984237671	1.9535202026367187	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												500			one_vs_rest			10					True		{'warm_start': True, 'n_restarts_optimizer': 10, 'multi_class': 'one_vs_rest', 'max_iter_predict': 500}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.05609496878072828	0.1832099496572222	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
2.6732329368591308	2.1191330909729005	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												50			one_vs_rest			5					True		{'warm_start': True, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_rest', 'max_iter_predict': 50}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.13397655564153713	0.1547605771232456	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
3.082994794845581	2.0370201110839843	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												100			one_vs_rest			1					True		{'warm_start': True, 'n_restarts_optimizer': 1, 'multi_class': 'one_vs_rest', 'max_iter_predict': 100}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.2983741080475189	0.3040484635233552	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
2.5485405921936035	1.9140121936798096	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												200			one_vs_rest			10					False		{'warm_start': False, 'n_restarts_optimizer': 10, 'multi_class': 'one_vs_rest', 'max_iter_predict': 200}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.06417634656912174	0.18217696283185983	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
0.9461380958557128	3.0195696353912354	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												20			one_vs_one			2					False		{'warm_start': False, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_one', 'max_iter_predict': 20}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.009376683256884503	0.100361893728939	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
2.4660996913909914	1.792016363143921	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												100			one_vs_rest			0					True		{'warm_start': True, 'n_restarts_optimizer': 0, 'multi_class': 'one_vs_rest', 'max_iter_predict': 100}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.10865887483351151	0.05108600940439061	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
1.0694765090942382	3.287100982666016	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												500			one_vs_one			5					True		{'warm_start': True, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_one', 'max_iter_predict': 500}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.0831009121502072	0.03818911588603706	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
3.149059200286865	2.2699029445648193	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												20			one_vs_rest			10					False		{'warm_start': False, 'n_restarts_optimizer': 10, 'multi_class': 'one_vs_rest', 'max_iter_predict': 20}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.25183510749492977	0.23960603964977545	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
1.4870906829833985	4.481679105758667	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												200			one_vs_one			1					True		{'warm_start': True, 'n_restarts_optimizer': 1, 'multi_class': 'one_vs_one', 'max_iter_predict': 200}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.059606490724131656	0.8292719336724992	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
1.0866544246673584	3.9751221179962157	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												20			one_vs_one			0					False		{'warm_start': False, 'n_restarts_optimizer': 0, 'multi_class': 'one_vs_one', 'max_iter_predict': 20}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.11752872725423345	1.217893417182883	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
2.2586907863616945	1.7905588626861573	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												100			one_vs_rest			5					False		{'warm_start': False, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_rest', 'max_iter_predict': 100}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.04761108364591925	0.035021236274828754	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
2.5931207656860353	1.7500775337219239	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												500			one_vs_rest			2					False		{'warm_start': False, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_rest', 'max_iter_predict': 500}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.07372032049796375	0.09924514199098909	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
2.2969474315643312	1.753392791748047	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												50			one_vs_rest			10					True		{'warm_start': True, 'n_restarts_optimizer': 10, 'multi_class': 'one_vs_rest', 'max_iter_predict': 50}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.03133495196727867	0.023342873564191298	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
0.9645478248596191	2.9377257347106935	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												500			one_vs_one			1					False		{'warm_start': False, 'n_restarts_optimizer': 1, 'multi_class': 'one_vs_one', 'max_iter_predict': 500}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.023410055750424458	0.10385081099958537	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
2.9312782764434813	2.4104008197784426	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												20			one_vs_rest			2					False		{'warm_start': False, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_rest', 'max_iter_predict': 20}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.3616640114086825	0.25661962913674485	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
2.995619010925293	2.0651411533355715	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												200			one_vs_rest			5					True		{'warm_start': True, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_rest', 'max_iter_predict': 200}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.3171746809396171	0.1499260327394215	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
2.342197322845459	1.8068371772766114	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												200			one_vs_rest			2					False		{'warm_start': False, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_rest', 'max_iter_predict': 200}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.09541214408620971	0.15630722588737822	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
0.9508606910705566	3.1165058612823486	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												50			one_vs_one			2					False		{'warm_start': False, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_one', 'max_iter_predict': 50}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.06049935342205091	0.14981825987750907	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
0.9907179355621338	3.18293981552124	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												20			one_vs_one			5					True		{'warm_start': True, 'n_restarts_optimizer': 5, 'multi_class': 'one_vs_one', 'max_iter_predict': 20}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.041266705235846614	0.04359246283343097	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
2.432786464691162	1.7175347328186035	0.02631578947368421	0.02631578947368421	0.02631578947368421	GaussianProcess												100			one_vs_rest			10					False		{'warm_start': False, 'n_restarts_optimizer': 10, 'multi_class': 'one_vs_rest', 'max_iter_predict': 100}	26	26	26	0.02531645569620253	0.02531645569620253	0.02531645569620253	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.09014614641495614	0.03463116801885869	0.0007901057340666846	0.0007901057340666846	0.0007901057340666846
0.9563311100006103	2.9706067085266112	0.039473684210526314	0.039473684210526314	0.039473684210526314	GaussianProcess												50			one_vs_one			2					True		{'warm_start': True, 'n_restarts_optimizer': 2, 'multi_class': 'one_vs_one', 'max_iter_predict': 50}	1	1	1	0.0379746835443038	0.0379746835443038	0.0379746835443038	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.039473684210526314	0.039473684210526314	0.039473684210526314	0.04054054054054054	0.04054054054054054	0.04054054054054054	0.0410958904109589	0.0410958904109589	0.0410958904109589	0.06079939709654905	0.04842279537145184	0.0011851586011000258	0.0011851586011000258	0.0011851586011000258
