mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_activation	param_bootstrap	param_fit_intercept	param_gamma	param_hidden_layer_sizes	param_kernel	param_l1_ratio	param_learning_rate	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_p	param_penalty	param_solver	param_tol	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
0.42912898063659666	51.1049325466156	0.8804780876494024	0.8804780876494024	0.8804780876494024	KNeighbors																10	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 10}	2	2	2	0.926657263751763	0.926657263751763	0.926657263751763	0.9049645390070922	0.9049645390070922	0.9049645390070922	0.7574893009985735	0.7574893009985735	0.7574893009985735	0.8530670470756063	0.8530670470756063	0.8530670470756063	0.9598853868194842	0.9598853868194842	0.9598853868194842	0.03283515014680818	0.7996105902898917	0.07050132928969505	0.07050132928969505	0.07050132928969505
0.42600374221801757	51.35438265800476	0.8799089356858281	0.8799089356858281	0.8799089356858281	KNeighbors																10	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 10}	3	3	3	0.92524682651622	0.92524682651622	0.92524682651622	0.9092198581560283	0.9092198581560283	0.9092198581560283	0.7574893009985735	0.7574893009985735	0.7574893009985735	0.8530670470756063	0.8530670470756063	0.8530670470756063	0.9541547277936963	0.9541547277936963	0.9541547277936963	0.022409104301220756	1.035770462854365	0.06939321491792312	0.06939321491792312	0.06939321491792312
0.4166073799133301	51.21841306686402	0.7151394422310757	0.7151394422310757	0.7151394422310757	KNeighbors																25	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 25}	21	21	21	0.6572637517630465	0.6572637517630465	0.6572637517630465	0.6921985815602837	0.6921985815602837	0.6921985815602837	0.6890156918687589	0.6890156918687589	0.6890156918687589	0.6547788873038516	0.6547788873038516	0.6547788873038516	0.8839541547277937	0.8839541547277937	0.8839541547277937	0.014884181742365988	0.5396592846818238	0.08547000810049653	0.08547000810049653	0.08547000810049653
0.4138948440551758	51.1933566570282	0.7151394422310757	0.7151394422310757	0.7151394422310757	KNeighbors																25	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 25}	21	21	21	0.6572637517630465	0.6572637517630465	0.6572637517630465	0.6936170212765957	0.6936170212765957	0.6936170212765957	0.6875891583452212	0.6875891583452212	0.6875891583452212	0.6547788873038516	0.6547788873038516	0.6547788873038516	0.8839541547277937	0.8839541547277937	0.8839541547277937	0.008071130799235542	0.4329738890942439	0.08548534051911826	0.08548534051911826	0.08548534051911826
0.41946825981140134	51.64271821975708	0.8642572566875356	0.8642572566875356	0.8642572566875356	KNeighbors																25	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 25}	7	7	7	0.9280677009873061	0.9280677009873061	0.9280677009873061	0.8879432624113475	0.8879432624113475	0.8879432624113475	0.7417974322396577	0.7417974322396577	0.7417974322396577	0.81169757489301	0.81169757489301	0.81169757489301	0.9512893982808023	0.9512893982808023	0.9512893982808023	0.027149009489770413	0.60806798052187	0.07733922920129117	0.07733922920129117	0.07733922920129117
0.4216480255126953	51.80082454681396	0.8645418326693227	0.8645418326693227	0.8645418326693227	KNeighbors																25	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 25}	6	6	6	0.9280677009873061	0.9280677009873061	0.9280677009873061	0.8921985815602836	0.8921985815602836	0.8921985815602836	0.7417974322396577	0.7417974322396577	0.7417974322396577	0.8102710413694721	0.8102710413694721	0.8102710413694721	0.9498567335243553	0.9498567335243553	0.9498567335243553	0.04552349512173536	0.5812283229127486	0.07750190111093469	0.07750190111093469	0.07750190111093469
0.4079244136810303	51.339934301376346	0.6872509960159362	0.6872509960159362	0.6872509960159362	KNeighbors																50	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 50}	23	23	23	0.6276445698166432	0.6276445698166432	0.6276445698166432	0.6609929078014184	0.6609929078014184	0.6609929078014184	0.6590584878744651	0.6590584878744651	0.6590584878744651	0.6348074179743224	0.6348074179743224	0.6348074179743224	0.8553008595988538	0.8553008595988538	0.8553008595988538	0.011630834040003443	0.36518615281326816	0.08468749477205252	0.08468749477205252	0.08468749477205252
0.4218626022338867	51.106981945037845	0.6872509960159362	0.6872509960159362	0.6872509960159362	KNeighbors																50	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 50}	23	23	23	0.6276445698166432	0.6276445698166432	0.6276445698166432	0.6609929078014184	0.6609929078014184	0.6609929078014184	0.6590584878744651	0.6590584878744651	0.6590584878744651	0.6348074179743224	0.6348074179743224	0.6348074179743224	0.8553008595988538	0.8553008595988538	0.8553008595988538	0.006318478540097545	0.445359934564583	0.08468749477205252	0.08468749477205252	0.08468749477205252
0.4151471614837646	52.11046524047852	0.8352305065452476	0.8352305065452476	0.8352305065452476	KNeighbors																50	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 50}	10	10	10	0.9012693935119888	0.9012693935119888	0.9012693935119888	0.8524822695035461	0.8524822695035461	0.8524822695035461	0.7232524964336662	0.7232524964336662	0.7232524964336662	0.7689015691868759	0.7689015691868759	0.7689015691868759	0.9297994269340975	0.9297994269340975	0.9297994269340975	0.026660474888345283	0.5458489834586149	0.07807122690891141	0.07807122690891141	0.07807122690891141
0.42104310989379884	51.91684217453003	0.8357996585088219	0.8357996585088219	0.8357996585088219	KNeighbors																50	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 50}	9	9	9	0.9012693935119888	0.9012693935119888	0.9012693935119888	0.8524822695035461	0.8524822695035461	0.8524822695035461	0.7232524964336662	0.7232524964336662	0.7232524964336662	0.7689015691868759	0.7689015691868759	0.7689015691868759	0.9326647564469914	0.9326647564469914	0.9326647564469914	0.023963262539211418	0.4877044873509098	0.07876592866518155	0.07876592866518155	0.07876592866518155
0.4182690143585205	51.38234577178955	0.6437108708025042	0.6437108708025042	0.6437108708025042	KNeighbors																100	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 100}	26	26	26	0.5895627644569816	0.5895627644569816	0.5895627644569816	0.6156028368794326	0.6156028368794326	0.6156028368794326	0.6433666191155493	0.6433666191155493	0.6433666191155493	0.5991440798858774	0.5991440798858774	0.5991440798858774	0.7722063037249284	0.7722063037249284	0.7722063037249284	0.005565510133221253	0.5695226865208602	0.0665281242267641	0.0665281242267641	0.0665281242267641
0.3976837158203125	51.44355587959289	0.6459874786568014	0.6459874786568014	0.6459874786568014	KNeighbors																100	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 100}	25	25	25	0.5937940761636107	0.5937940761636107	0.5937940761636107	0.6184397163120567	0.6184397163120567	0.6184397163120567	0.644793152639087	0.644793152639087	0.644793152639087	0.5991440798858774	0.5991440798858774	0.5991440798858774	0.7750716332378224	0.7750716332378224	0.7750716332378224	0.005671587038215835	0.34027049373612483	0.06670601228748056	0.06670601228748056	0.06670601228748056
0.4204737186431885	52.43714141845703	0.7939669891861126	0.7939669891861126	0.7939669891861126	KNeighbors																100	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 100}	12	12	12	0.8801128349788434	0.8801128349788434	0.8801128349788434	0.8028368794326242	0.8028368794326242	0.8028368794326242	0.7004279600570613	0.7004279600570613	0.7004279600570613	0.7018544935805991	0.7018544935805991	0.7018544935805991	0.8839541547277937	0.8839541547277937	0.8839541547277937	0.023457909638523008	0.3932761882652479	0.08099135976516648	0.08099135976516648	0.08099135976516648
0.4223644256591797	52.30585761070252	0.7973819009675583	0.7973819009675583	0.7973819009675583	KNeighbors																100	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 100}	11	11	11	0.8815232722143864	0.8815232722143864	0.8815232722143864	0.8056737588652483	0.8056737588652483	0.8056737588652483	0.7061340941512125	0.7061340941512125	0.7061340941512125	0.7061340941512125	0.7061340941512125	0.7061340941512125	0.8868194842406877	0.8868194842406877	0.8868194842406877	0.003171734851020517	0.47952530999330434	0.07970611145986493	0.07970611145986493	0.07970611145986493
0.4004737377166748	51.51845831871033	0.5950483779169038	0.5950483779169038	0.5950483779169038	KNeighbors																200	1				uniform	{'weights': 'uniform', 'p': 1, 'n_neighbors': 200}	28	28	28	0.5557122708039492	0.5557122708039492	0.5557122708039492	0.5886524822695035	0.5886524822695035	0.5886524822695035	0.5948644793152639	0.5948644793152639	0.5948644793152639	0.572039942938659	0.572039942938659	0.572039942938659	0.664756446991404	0.664756446991404	0.664756446991404	0.0056401466654095195	0.30106155016118913	0.03729908427678114	0.03729908427678114	0.03729908427678114
0.4160946846008301	40.292194557189944	0.5973249857712009	0.5973249857712009	0.5973249857712009	KNeighbors																200	1				distance	{'weights': 'distance', 'p': 1, 'n_neighbors': 200}	27	27	27	0.5571227080394923	0.5571227080394923	0.5571227080394923	0.5886524822695035	0.5886524822695035	0.5886524822695035	0.5948644793152639	0.5948644793152639	0.5948644793152639	0.5763195435092725	0.5763195435092725	0.5763195435092725	0.670487106017192	0.670487106017192	0.670487106017192	0.005583700436241042	12.585042377977866	0.038647649275496916	0.038647649275496916	0.038647649275496916
0.4215102672576904	26.01641845703125	0.7367672168468982	0.7367672168468982	0.7367672168468982	KNeighbors																200	2				uniform	{'weights': 'uniform', 'p': 2, 'n_neighbors': 200}	20	20	20	0.8166431593794076	0.8166431593794076	0.8166431593794076	0.75177304964539	0.75177304964539	0.75177304964539	0.6647646219686163	0.6647646219686163	0.6647646219686163	0.6504992867332382	0.6504992867332382	0.6504992867332382	0.7994269340974212	0.7994269340974212	0.7994269340974212	0.016956829674996458	0.45552246619832654	0.06805284152951391	0.06805284152951391	0.06805284152951391
0.41235909461975095	23.663631200790405	0.7390438247011952	0.7390438247011952	0.7390438247011952	KNeighbors																200	2				distance	{'weights': 'distance', 'p': 2, 'n_neighbors': 200}	19	19	19	0.8180535966149506	0.8180535966149506	0.8180535966149506	0.7574468085106383	0.7574468085106383	0.7574468085106383	0.666191155492154	0.666191155492154	0.666191155492154	0.6490727532097005	0.6490727532097005	0.6490727532097005	0.8037249283667621	0.8037249283667621	0.8037249283667621	0.016194289913569353	0.8956150031055088	0.06951315818523457	0.06951315818523457	0.06951315818523457
189.75780682563783	0.15462613105773926	0.9058053500284576	0.9058053500284576	0.9058053500284576	LogisticRegression	70			True				0.25						multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 70}	9	9	9	0.9449929478138223	0.9449929478138223	0.9449929478138223	0.8950354609929078	0.8950354609929078	0.8950354609929078	0.8259629101283881	0.8259629101283881	0.8259629101283881	0.8987161198288159	0.8987161198288159	0.8987161198288159	0.9641833810888252	0.9641833810888252	0.9641833810888252	0.2623063211727512	0.0530678277601119	0.04787254739516427	0.04787254739516427	0.04787254739516427
0.9408882141113282	0.14464254379272462	0.9009675583380763	0.9009675583380763	0.9009675583380763	LogisticRegression	50			True				0.0						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': True, 'C': 50}	42	42	42	0.9407616361071932	0.9407616361071932	0.9407616361071932	0.8921985815602836	0.8921985815602836	0.8921985815602836	0.8302425106990015	0.8302425106990015	0.8302425106990015	0.8858773181169758	0.8858773181169758	0.8858773181169758	0.9555873925501432	0.9555873925501432	0.9555873925501432	0.019629618277790997	0.04314747689589829	0.04439364451151276	0.04439364451151276	0.04439364451151276
7.3889275074005125	0.12275385856628418	0.9049516220830962	0.9049516220830962	0.9049516220830962	LogisticRegression	1000			False				0.75						multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1000}	18	18	18	0.9407616361071932	0.9407616361071932	0.9407616361071932	0.9035460992907801	0.9035460992907801	0.9035460992907801	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8958630527817404	0.8958630527817404	0.8958630527817404	0.9613180515759312	0.9613180515759312	0.9613180515759312	0.09488571818277697	0.03839712756763037	0.04735913576495903	0.04735913576495903	0.04735913576495903
194.13587880134583	0.17244925498962402	0.9015367103016505	0.9015367103016505	0.9015367103016505	LogisticRegression	50			False				1.0						multinomial				elasticnet	saga	0.001		{'tol': 0.001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 50}	31	31	31	0.9435825105782792	0.9435825105782792	0.9435825105782792	0.8794326241134752	0.8794326241134752	0.8794326241134752	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8958630527817404	0.8958630527817404	0.8958630527817404	0.9656160458452722	0.9656160458452722	0.9656160458452722	1.399380526666087	0.005145022585147825	0.050037606222427804	0.050037606222427804	0.050037606222427804
1.9344051837921143	0.17013726234436036	0.9009675583380763	0.9009675583380763	0.9009675583380763	LogisticRegression	20			False				0.25						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 20}	42	42	42	0.9351198871650211	0.9351198871650211	0.9351198871650211	0.8879432624113475	0.8879432624113475	0.8879432624113475	0.833095577746077	0.833095577746077	0.833095577746077	0.9044222539229672	0.9044222539229672	0.9044222539229672	0.9441260744985673	0.9441260744985673	0.9441260744985673	0.23568940157285698	0.023813639417977366	0.03950565057956419	0.03950565057956419	0.03950565057956419
90.3502019405365	0.1576824188232422	0.9012521343198634	0.9012521343198634	0.9012521343198634	LogisticRegression	700			False				0.0						multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 700}	33	33	33	0.9435825105782792	0.9435825105782792	0.9435825105782792	0.8794326241134752	0.8794326241134752	0.8794326241134752	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8958630527817404	0.8958630527817404	0.8958630527817404	0.9641833810888252	0.9641833810888252	0.9641833810888252	0.8271676697610089	0.040999751511802275	0.049675123304444714	0.049675123304444714	0.049675123304444714
191.85608444213867	0.08363971710205079	0.9063745019920318	0.9063745019920318	0.9063745019920318	LogisticRegression	500			True				0.75						multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 500}	4	4	4	0.9464033850493653	0.9464033850493653	0.9464033850493653	0.8964539007092198	0.8964539007092198	0.8964539007092198	0.8259629101283881	0.8259629101283881	0.8259629101283881	0.8972895863052782	0.8972895863052782	0.8972895863052782	0.9656160458452722	0.9656160458452722	0.9656160458452722	2.1386172672788617	0.05647899113561158	0.04844079236314567	0.04844079236314567	0.04844079236314567
7.397911167144775	0.03430023193359375	0.9046670461013091	0.9046670461013091	0.9046670461013091	LogisticRegression	100			False				0.5						multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 100}	21	21	21	0.9407616361071932	0.9407616361071932	0.9407616361071932	0.902127659574468	0.902127659574468	0.902127659574468	0.8259629101283881	0.8259629101283881	0.8259629101283881	0.8944365192582026	0.8944365192582026	0.8944365192582026	0.9598853868194842	0.9598853868194842	0.9598853868194842	0.12691418394324255	0.0008605528242296563	0.04611267449749536	0.04611267449749536	0.04611267449749536
2.152482604980469	0.04363393783569336	0.8992601024473534	0.8992601024473534	0.8992601024473534	LogisticRegression	2000			True				0.25						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 2000}	47	47	47	0.9365303244005642	0.9365303244005642	0.9365303244005642	0.8921985815602836	0.8921985815602836	0.8921985815602836	0.8345221112696148	0.8345221112696148	0.8345221112696148	0.884450784593438	0.884450784593438	0.884450784593438	0.9484240687679083	0.9484240687679083	0.9484240687679083	0.42762893349969233	0.0008959846333844654	0.040622554774333935	0.040622554774333935	0.040622554774333935
1.8322494506835938	0.04525294303894043	0.8992601024473534	0.8992601024473534	0.8992601024473534	LogisticRegression	1			True				1.0						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 1}	47	47	47	0.9351198871650211	0.9351198871650211	0.9351198871650211	0.8950354609929078	0.8950354609929078	0.8950354609929078	0.8273894436519258	0.8273894436519258	0.8273894436519258	0.8887303851640513	0.8887303851640513	0.8887303851640513	0.9498567335243553	0.9498567335243553	0.9498567335243553	0.012127286453164668	0.001578728012214864	0.042709388926394094	0.042709388926394094	0.042709388926394094
7.587953996658325	0.04381484985351562	0.9063745019920318	0.9063745019920318	0.9063745019920318	LogisticRegression	100			True				0.75						multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 100}	4	4	4	0.9449929478138223	0.9449929478138223	0.9449929478138223	0.9078014184397163	0.9078014184397163	0.9078014184397163	0.8288159771754636	0.8288159771754636	0.8288159771754636	0.8887303851640513	0.8887303851640513	0.8887303851640513	0.9613180515759312	0.9613180515759312	0.9613180515759312	0.6767026139294254	0.0008751112734909725	0.04650848386097015	0.04650848386097015	0.04650848386097015
190.25463910102843	0.033428621292114255	0.9012521343198634	0.9012521343198634	0.9012521343198634	LogisticRegression	700			False				0.5						multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 700}	33	33	33	0.9435825105782792	0.9435825105782792	0.9435825105782792	0.8808510638297873	0.8808510638297873	0.8808510638297873	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8944365192582026	0.8944365192582026	0.8944365192582026	0.9641833810888252	0.9641833810888252	0.9641833810888252	0.6523437397348768	0.00020371253556254924	0.04958907213918974	0.04958907213918974	0.04958907213918974
190.6721510887146	0.03333373069763183	0.9012521343198634	0.9012521343198634	0.9012521343198634	LogisticRegression	2000			False				1.0						multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 2000}	33	33	33	0.9435825105782792	0.9435825105782792	0.9435825105782792	0.8808510638297873	0.8808510638297873	0.8808510638297873	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8944365192582026	0.8944365192582026	0.8944365192582026	0.9641833810888252	0.9641833810888252	0.9641833810888252	1.4909622611842082	0.00047320370124538864	0.04958907213918974	0.04958907213918974	0.04958907213918974
200.25948028564454	0.04352126121520996	0.9060899260102447	0.9060899260102447	0.9060899260102447	LogisticRegression	70			True				0.25						multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 70}	6	6	6	0.9464033850493653	0.9464033850493653	0.9464033850493653	0.8964539007092198	0.8964539007092198	0.8964539007092198	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8987161198288159	0.8987161198288159	0.8987161198288159	0.9656160458452722	0.9656160458452722	0.9656160458452722	22.760869475528214	0.00042503338488354133	0.049343908442427614	0.049343908442427614	0.049343908442427614
189.60742383003236	0.03307819366455078	0.9012521343198634	0.9012521343198634	0.9012521343198634	LogisticRegression	500			False				0.25						multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 500}	33	33	33	0.9435825105782792	0.9435825105782792	0.9435825105782792	0.8794326241134752	0.8794326241134752	0.8794326241134752	0.8231098430813124	0.8231098430813124	0.8231098430813124	0.8944365192582026	0.8944365192582026	0.8944365192582026	0.9656160458452722	0.9656160458452722	0.9656160458452722	0.733180616262618	0.00014847479446544311	0.0500731083864129	0.0500731083864129	0.0500731083864129
1.798459529876709	0.04770717620849609	0.8981217985202049	0.8981217985202049	0.8981217985202049	LogisticRegression	1			True				0.5						multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': True, 'C': 1}	49	49	49	0.9365303244005642	0.9365303244005642	0.9365303244005642	0.8921985815602836	0.8921985815602836	0.8921985815602836	0.818830242510699	0.818830242510699	0.818830242510699	0.8987161198288159	0.8987161198288159	0.8987161198288159	0.9441260744985673	0.9441260744985673	0.9441260744985673	0.00546958410331103	0.007153007141277198	0.044489915151877696	0.044489915151877696	0.044489915151877696
